CT-CT/20130054";"3";"200.017418/2016-75";"Reajusta em 10,33073% ao valor mensal atualizado do contrato, a vigorar a partir de 01 de novembro de 2015 e de 8,50492%, a vigorar a partir de 01 de novembro de 2016. Em face das alterações autorizadas, o valor mensal atualizado do contrato, referente ao Item nº 10 - serviço de manutenção preventiva, corretiva e preditiva, passa de R$ 2.663,77 para R$ 3.188,92, a vigorar a partir de 01 de novembro de 2016.";"07/04/2017";""
CT-CT/20130054";"4";"200.023310/2017-01";"Reajusta em 1,83311% ao valor mensal atualizado do contrato, referente ao Item nº 10 - serviço de manutenção preventiva, corretiva e preditiva, correspondente a R$ 58,46, passando de R$ 3.188,92 para R$ 3.247,38, a vigorar a partir de 01 de novembro de 2017.";"17/01/2018";""
CT-CT/20130064";"1";"200.028328/2012-86";"Prorroga a vigência do contrato de 01 de julho de 2014 a 30 de junho de 2015.";"25/07/2014";"26/06/2014"
CT-CT/20130064";"2";"200.000461/2014-30";"Repactua em 7,36143% ao valor mensal original do contrato, correspondente a R$ 1.455,13, referente ao Item I - prestação de serviços de mão-de-obra - passando de R$ 17.267,92 para R$ 18.723,05, a vigorar a partir de 01 de janeiro de 2014. Permanece inalterado o valor global estimado anual original do contrato para o Item II - fornecimento de materiais de limpeza e higienização - em R$ 29.988,48. Revisa em -0,27412% ao valor mensal atualizado do contrato, correspondente a -R$ 216,45, referente ao Item I, passando de R$ 18.723,05 para R$ 18.506,60 e reajusta em 6,33347% ao valor global estimado anual original do contrato, correspondente a R$ 1.899,31, referente ao Item II, passando de R$ 29.988,48 para R$ 31.887,79,ambos a vigorarem a partir de 01 de julho de 2014.";"10/06/2015";"22/06/2015"
CT-CT/20130064";"3";"200.028328/2012-86";"Prorroga a vigência do contrato de 01 de julho de 2015 a 30 de junho de 2016. Alteração de redação da Cláusula Décima Terceira - DAS PENALIDADES.";"30/06/2015";"08/07/2015"
CT-CT/20130064";"4";"200.011951/2015-42";"Repactua em 6,20145% ao valor mensal atualizado do contrato, correspondente a R$ 1.312,47, referente ao Item I - prestação de serviços de mão-de-obra - passando de R$ 18.506,60 para R$ 19.819,07, a vigorar a partir de 01 de janeiro de 2015. Reajusta em 9,80503% ao valor global estimado anual atualizado do contrato, correspondente a R$ 3.126,61, referente ao Item II - fornecimento de materiais de limpeza e higienização - passando de R$ 31.887,79 para R$ 35.014,40, a vigorar a partir de 01 de julho de 2015.";"18/01/2016";"21/01/2016"
CT-CT/20130064";"5";"200.000998/2016-61";"Prorroga a vigência do contrato de 01 de julho de 2016 a 30 de junho de 2017.";"16/06/2016";"20/06/2016"
CT-CT/20130064";"6";"200.002233/2016-66";"Revisa em -0,16194% ao valor mensal original do contrato, referente ao Item I - prestação de serviços de mão de obra - a vigorar a partir de 01 de julho de 2013. Alteração de redação da Cláusula Segunda e Terceira do Segundo Termo Aditivo e da Cláusula Primeira e Segunda do Quarto Termo Aditivo. Repactua em 8,92048% a vigorar a partir de 01 de janeiro de 2016. Em face das alterações autorizadas, o valor mensal atualizado do contrato, referente ao Item I - prestação de serviços de mão de obra - passa de R$ 19.819,07 para R$ 21.969,48, a vigorar a partir de 01 de janeiro de 2016. O valor global estimado anual atualizado do contrato, referente ao Item II - fornecimento de materiais de limpeza e higienização - permanece inalterado em R$ 35.014,40.";"23/09/2016";"30/09/2016"
CT-CT/20130064";"7";"200.014734/2016-95";"Prorroga a vigência do contrato de 01 de julho de 2017 a 30 de junho de 2018.";"24/03/2017";"28/03/2017"
CT-CT/20130064";"8";"200.012869/2016-16";"Revisa em 2,22254% ao valor mensal atualizado do contrato, referente ao Item I - prestação de serviços de mão de obra - a vigorar a partir de 20 de setembro de 2015. Alteração de redação da Cláusula Sexta do Sexto Termo Aditivo. Reajusta em 9,55830% ao valor global estimado anual atualizado do contrato, referente ao Item II - fornecimento de materiais de limpeza e higienização - a vigorar a partir de 01 de julho de 2016. Em face das alterações autorizadas, o valor mensal atualizado do contrato, referente ao Item I - prestação de serviços de mão de obra - passa de R$ 21.969,48 para R$ 22.477,51, a vigorar a partir de 01 de janeiro de 2016 e o valor global estimado anual atualizado do contrato, referente ao Item II - fornecimento de materiais de limpeza e higienização - passa de R$ 35.014,40 para R$ 38.361,18, a vigorar a partir de 01 de julho de 2016.";"04/07/2017";"10/07/2017"
CT-CT/20130064";"9";"200.004668/2017-26";"Repactua em 5,18387% ao valor mensal atualizado do contrato, referente ao Item I - prestação de serviços de mão de obra - a vigorar a partir de 01 de janeiro de 2017. Reajusta em 1,34370% a vigorar a partir de 02 de janeiro de 2017. Em face das alterações autorizadas, o valor mensal atualizado do contrato, referente ao Item I - prestação de serviços de mão de obra - passa de R$ 22.477,51 para R$ 24.164,62, a vigorar a partir de 02 de janeiro de 2017 e o valor global estimado anual atualizado do contrato, referente ao Item II - fornecimento de materiais de limpeza e higienização - permanece inalterado em R$ 38.361,18, a vigorar a partir de 01 de julho de 2016.";"20/12/2017";"22/12/2017"
CT-CT/20130073";"1";"200.004353/2017-89";"Reajusta em 8,51928% ao valor mensal original do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 198) - a vigorar a partir de 18 de dezembro de 2014; em 11,27607% a vigorar a partir de 18 de dezembro de 2015 e em 6,57995% a vigorar a partir de 18 de dezembro de 2016. Em face das alterações autorizadas, o valor mensal atualizado do contrato passa de R$ 4.620,00 para R$ 5.946,02, vigorar a partir de 18 de dezembro de 2016.";"11/08/2017";""
CT-CT/20130073";"2";"200.013223/2014-94";"Termo de Recebimento Definitivo do objeto contratual, referente aos Itens nº 01 - fornecimento de um (01) Sistema de Transmissão de Televisão Digital Terrestre; nº 02 - instalação dos equipamentos eletrônicos que compõem o Item nº 01 e nº 03 - treinamento operacional dos equipamentos eletrônicos do Item nº 01, emitido para efeito legal de vigência contratual do Item nº 04 - prestação de serviços de garantia (subitem 198) - a vigorar a partir do dia 18 de dezembro de 2013.";"20/11/2014";""
CT-CT/20130073";"3";"200.000627/2018-41";"Reajusta em 2,06728% ao valor mensal atualizado do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 198), correspondente a R$ 122,92, passando de R$ 5.946,02 para R$ 6.068,94, vigorar a partir de 18 de dezembro de 2017.";"01/03/2018";""
CT-CT/20130074";"1";"200.005610/2013-76";"Alteração de redação da Cláusula Quinta - DO PREÇO E DA FORMA DE PAGAMENTO - com a mudança de marca dos equipamentos eletrônicos dos subitens 205, 209, 211, 219, 221 e 223, sem ônus adicional e mantidas todas as características técnicas exigidas no edital licitatório e nas cláusulas contratuais.";"02/06/2014";"09/06/2014"
CT-CT/20130074";"2";"200.005610/2013-76";"Termo de Recebimento Definitivo do objeto contratual, referente aos Itens nº 01 - fornecimento de um (01) Sistema de Transmissão de Televisão Digital Terrestre; nº 02 - instalação dos equipamentos eletrônicos que compõem o Item nº 01 e nº 03 - treinamento operacional dos equipamentos eletrônicos do Item nº 01, emitido para efeito legal de vigência contratual do Item nº 04 - prestação de serviços de garantia (subitem 232) - a vigorar a partir do dia 09 de fevereiro de 2015.";"19/07/2016";""
CT-CT/20130074";"3";"200.004382/2017-41";"Reajusta em 23,94170% ao valor mensal original do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 232) - a vigorar a partir de 09 de fevereiro de 2016 e em 4,69408% a vigorar a partir de 09 de fevereiro de 2017. Em face das alterações autorizadas, o valor mensal atualizado do contrato passa de R$ 617,95 para R$ 801,85, vigorar a partir de 09 de fevereiro de 2017.";"29/08/2017";""
CT-CT/20130074";"4";"200.004764/2018-55";"Reajusta em 1,813323% ao valor mensal atualizado do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 232) - correspondente a R$ 14,54, passando de R$ 801,85 para R$ 816,39, vigorar a partir de 09 de fevereiro de 2018.";"08/06/2018";"09/09/9999"
CT-CT/20130087";"1";"200.008475/2013-11";"Prorroga a vigência do contrato de 29 de novembro de 2014 a 28 de novembro de 2015. Alteração de redação da Cláusula Décima Primeira - DAS PENALIDADES.";"27/11/2014";"28/11/2014"
CT-CT/20130087";"2";"200.014305/2014-56";"Reajusta em 7,56006% ao valor mensal original do contrato, correspondente a R$ 2.761,69, passando de R$ 36.529,97 para R$ 39.291,66, a vigorar a partir de 29 de novembro de 2014.";"15/04/2015";""
CT-CT/20130087";"3";"200.008475/2013-11";"Prorroga a vigência do contrato de 29 de novembro de 2015 a 28 de novembro de 2016.";"27/11/2015";"03/02/2015"
CT-CT/20130087";"4";"200.019114/2015-61";"Reajusta em 3,00000% ao valor mensal atualizado do contrato, correspondente a R$ 1.178,75, passando de R$ 39.291,66 para R$ 40.470,41, a vigorar a partir de 29 de novembro de 2015.";"21/07/2016";""
CT-CT/20130087";"5";"200.004274/2016-97";"Prorroga a vigência do contrato de 29 de novembro de 2016 a 28 de novembro de 2017.";"23/09/2016";"27/09/2016"
CT-CT/20130087";"6";"200.016847/2016-25";"Reajusta em 7,38878% ao valor mensal atualizado do contrato, correspondente a R$ 2.990,27, passando de R$ 40.470,41 para R$ 43.460,68, a vigorar a partir de 29 de novembro de 2016.";"31/03/2017";""
CT-CT/20130087";"7";"200.007581/2017-19";"Prorroga a vigência do contrato de 29 de novembro de 2017 a 28 de novembro de 2018. Alteração de redação da Cláusula Primeira - DO OBJETO - com a substituição de itens no quadro constante do Parágrafo Primeiro.";"28/11/2017";"01/12/2017"
CT-CT/20130089";"1";"200.000215/2015-69";"Reajusta em 6,40747% ao valor mensal original do contrato, correspondente a R$ 1.178,97, passando de R$ 19.830,00 para R$ 21.008,97, a vigorar a partir de 23 de dezembro de 2014.";"13/07/2016";""
CT-CT/20140002";"1";"200.005923/2016-77";"Alteração da titularidade e do nº do CNPJ da empresa contratada, passando para LANLINK SOLUÇÕES E COMERCIALIZAÇÃO EM INFORMÁTICA S.A - CNPJ: 19.877.285/0002-52.";"16/01/2017";"17/01/2017"
CT-CT/20140005";"2";"200.011758/2015-10";"Prorroga a vigência do contrato, referente a prestação de serviços de manutenção preventiva (item 33) e corretiva (item 34), de 01 de junho de 2016 a 31 de maio de 2017.";"06/04/2016";"11/04/2016"
CT-CT/20140005";"3";"200.013434/2016-99";"Prorroga a vigência do contrato, referente a prestação de serviços de manutenção preventiva (item 33) e corretiva (item 34), de 01 de junho de 2017 a 31 de maio de 2018.";"10/05/2017";"12/05/2017"
CT-CT/20140005";"4";"200.023433/2017-33";"Prorroga a vigência do contrato, referente a prestação de serviços de manutenção preventiva (item 33) e corretiva (item 34), de 01 de junho de 2018 a 31 de maio de 2019.";"07/03/2018";"12/03/2018"
CT-CT/20140005";"5";"200.011759/2018-07";"Reajusta em 3,52761% ao valor global estimado anual original do contrato, correspondente a R$ 1.411,00, referente a prestação de serviços de manutenção preventiva (item 33) e corretiva (item 34), passando de R$ 40.000,00 para R$ 41.411,00, a vigorar a partir de 01 de junho de 2018.";"21/08/2018";""
CT-CT/20140013";"1";"200.010136/2011-32";"Prorroga a vigência do contrato de 26 de fevereiro de 2015 a 25 de fevereiro de 2016.";"24/02/2015";"26/02/2015"
CT-CT/20140013";"2";"200.013220/2015-31";"Prorroga a vigência do contrato de 26 de fevereiro de 2016 a 25 de fevereiro de 2017.";"25/02/2016";"26/02/2017"
CT-CT/20140013";"3";"200.010665/2016-41";"Prorroga a vigência do contrato de 26 de fevereiro de 2017 a 25 de fevereiro de 2018.";"21/02/2017";"01/03/2017"
CT-CT/20140013";"5";"200.003079/2017-21";"Revisão de -0,00217% ao valor mensal original do contrato, referente ao Item 1 - prestação de serviços de mão de obra, a vigorar a partir de 26 de fevereiro de 2015. Reajusta em 2,44075% ao valor mensal atualizado do contrato, referente ao Item 1 e em 7,67908% ao valor mensal estimado original do contrato, referente ao Item 2 - custos de peças e componentes de reposição, a vigorarem a partir de 26 de fevereiro de 2015. Revisa em 0,97643% ao valor mensal atualizado do contrato, referente ao Item 1, a vigorar a partir de 01 de janeiro de 2016. Reajusta em 3,70053% referente ao Item 1 e em 11,07773% referente ao Item 2, a vigorarem a partir de 26 de fevereiro de 2016. Repactua em 0,36668% referente ao Item 1, a vigorar a partir de 01 de maio de 2016 e em 0,25586% a vigorar a partir de 01 de novembro de 2016. Reajusta em 1,58437% referente ao Item 1 e em 4,69408% referente ao Item 2, a vigorarem a partir de 26 de fevereiro de 2017. Suprime em -2,31967% referente ao Item 2, a vigorar a partir de 03 de novembro de 2017. Em face das alterações autorizadas, o valor global estimado atualizado do contrato passa de R$ 1.889.100,00 para R$ 2.292.023,28, sendo para o Item 1 - prestação de serviços de mão de obra - o valor mensal atualizado de R$ 20.795,56 e para o Item 2 - custos de peças e componentes de reposição por demanda - o valor mensal estimado de R$ 170.206,38, a vigorarem a partir de 03 de novembro de 2017.";"03/11/2017";"08/11/2017"
CT-CT/20140013";"6";"200.012909/2017-19";"Prorroga a vigência do contrato de 26 de fevereiro de 2018 a 25 de fevereiro de 2019. Suprime em -0,95756% ao valor mensal estimado atualizado do contrato, referente ao Item 2 - custos de peças e componentes de reposição por demanda - passando de R$ 170.206,38 para R$ 168.377,42, a vigorar a partir de 23 de fevereiro de 2018. O valor mensal atualizado do contrato, referente ao Item 1 - prestação de serviços de mão de obra - permanece inalterado em R$ 20.795,56.";"23/02/2018";"27/02/2018"
CT-CT/20140014";"1";"200.010317/2013-21";"Prorroga a vigência do contrato de 05 de março de 2015 a 04 de março de 2016. Alteração de redação da Cláusula Décima Segunda - DAS PENALIDADES.";"03/03/2015";"05/03/2015"
CT-CT/20140014";"2";"200.006664/2015-11";"Reajusta em 10,00446% ao valor mensal original do contrato, correspondente a R$ 3.368,17, passando de R$ 33.666,66 para R$ 37.034,83, a vigorar a partir de 05 de março de 2015.";"06/07/2015";""
CT-CT/20140014";"3";"200.013778/2015-17";"Prorroga a vigência do contrato de 05 de março de 2016 a 04 de março de 2017.";"04/03/2016";"09/03/2016"
CT-CT/20140014";"4";"200.005486/2016-91";"Reajusta em 9,90726% ao valor mensal atualizado do contrato, correspondente a R$ 3.669,14, passando de R$ 37.034,83 para R$ 40.703,97, a vigorar a partir de 05 de março de 2016.";"05/07/2016";""
CT-CT/20140014";"5";"200.011155/2016-91";"Prorroga a vigência do contrato de 05 de março de 2017 a 04 de março de 2018.";"06/02/2017";"08/02/2017"
CT-CT/20140014";"6";"200.006520/2017-26";"Reajusta em 4,56893% ao valor mensal atualizado do contrato, correspondente a R$ 1.859,74, passando de R$ 40.703,97 para R$ 42.563,71, a vigorar a partir de 05 de março de 2017.";"24/07/2017";""
CT-CT/20140014";"7";"200.016377/2017-81";"Prorroga a vigência do contrato de 05 de março de 2018 a 04 de março de 2019.";"19/01/2018";"23/01/2018"
CT-CT/20140014";"8";"200.006483/2018-37";"Reajusta em 1,55932% ao valor mensal atualizado do contrato, correspondente a R$ 663,70, passando de R$ 42.563,71 para R$ 43.227,41, a vigorar a partir de 05 de março de 2018.";"25/05/2018";""
CT-CT/20140016";"1";"200.002976/2014-74";"Retificação dos valores financeiros dos itens 85 e 91 constante na tabela da Cláusula Quinta - DO PREÇO E DA FORMA DE PAGAMENTO - correspondente a -R$ 4.680,00, passando o valor global original de R$ 1.427.632,00 para R$ 1.422.952,00, a vigorar a partir de 14 de novembro de 2014. Acresce em 4,21659% ao valor global atualizado do contrato, correspondente a R$ 60.000,00, passando de R$ 1.422.952,00 para R$ 1.482.952,00, a vigorar a partir de 14 de novembro de 2014. Alterações de especificações dos itens 81 e 92 da Cláusula Quinta e de redação do caput da Cláusula Terceira - DO REGIME DE EXECUÇÃO.";"14/11/2014";"18/11/2014"
CT-CT/20140016";"2";"200.002976/2014-74";"Termo de Recebimento Definitivo do objeto contratual, referente aos Itens nº 01 - fornecimento de um (01) Sistema de Transmissão de Televisão Digital Terrestre; nº 02 - instalação dos equipamentos eletrônicos que compõem o Item nº 01 e nº 03 - treinamento operacional dos equipamentos eletrônicos do Item nº 01, emitido para efeito legal de vigência contratual do Item nº 04 - prestação de serviços de garantia (subitem 120) - a vigorar a partir do dia 20 de dezembro de 2016.";"20/12/2016";""
CT-CT/20140016";"3";"200.004378/2017-82";"Reajusta em 26,97132% ao valor mensal original do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 120), correspondente a R$ 1.213,71, passando de R$ 4.500,00 para R$ 5.713,71, a vigorar a partir de 20 de dezembro de 2017.";"01/03/2018";""
CT-CT/20140021";"1";"200.003590/2014-80";"Alteração de redação no Preâmbulo do Contrato, mudando o nome da cidade de João Pessoa-PB para Boa Vista-RR e da marca/modelo dos itens nº 243, 249 e 257, do Grupo 7, mantendo todas as demais características técnicas constantes no edital licitatório e no contrato inalteradas.";"26/01/2015";"27/01/2015"
CT-CT/20140021";"2";"200.003590/2014-80";"Termo de Recebimento Definitivo do objeto contratual, referente aos Itens nº 01 - fornecimento de um (01) Sistema de Transmissão de Televisão Digital Terrestre; nº 02 - instalação dos equipamentos eletrônicos que compõem o Item nº 01 e nº 03 - treinamento operacional dos equipamentos eletrônicos do Item nº 01, emitido para efeito legal de vigência contratual do Item nº 04 - prestação de serviços de garantia (subitem 266) - a vigorar a partir do dia 21 de julho de 2016.";"21/07/2016";""
CT-CT/20140021";"3";"200.004376/2017-93";"Reajusta em 26,01128% ao valor mensal original do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 266), correspondente a R$ 1.048,25, passando de R$ 4.030,00 para R$ 5.078,25, a vigorar a partir de 21 de julho de 2017.";"21/07/2017";""
CT-CT/20140024";"1";"200.020546/2012-72";"Acresce em 25,00000% ao valor global original do contrato, correspondente a R$ 31.766,75, passando de R$ 127.067,00 para R$ 158.833,75, a vigorar a partir de 14 de agosto de 2014.";"14/08/2014";"18/08/2014"
CT-CT/20140026";"1";"200.004348/2017-76";"Reajusta em 25,97351% ao valor mensal original do contrato, referente ao Item nº 04 - prestação de serviços de garantia (subitem 40), correspondente a R$ 1.483,09, passando de R$ 5.710,00 para R$ 7.193,09, vigorar a partir de 01 de setembro de 2017.";"03/01/2018";""
CT-CT/20140026";"2";"200.004326/2014-63";"Termo de Recebimento Definitivo do objeto contratual, referente aos Itens nº 01 - fornecimento de um (01) Sistema de Transmissão de Televisão Digital Terrestre; nº 02 - instalação dos equipamentos eletrônicos que compõem o Item nº 01 e nº 03 - treinamento operacional dos equipamentos eletrônicos do Item nº 01, emitido para efeito legal de vigência contratual do Item nº 04 - prestação de serviços de garantia (subitem 40) - a vigorar a partir do dia 01 de setembro de 2016.";"13/12/2016";""
CT-CT/20140030";"1";"200.013400/2009-75";"Prorroga a vigência do contrato de 15 de maio de 2015 a 14 de maio de 2016.";"07/04/2015";"09/04/2015"
CT-CT/20140030";"2";"200.017465/2015-38";"Prorroga a vigência do contrato de 15 de maio de 2016 a 14 de maio de 2017.";"04/05/2016";"06/05/2016"
CT-CT/20140030";"3";"200.009846/2015-43";"Revisa em -1,83276%, a vigorar a partir de 15 de maio de 2014. Repactua em 4,23149%, a vigorar a partir de 01 de outubro de 2014. Revisa em 1,81764% e reajusta em 9,41321%, a vigorarem a partir de 15 de maio de 2015. Em face das alterações autorizadas, o valor global original anual do contrato passa de R$ 542.625,00 para R$ 565.312,20, sendo R$ 496.968,12 referente ao Item I - valor da mão-de-obra (R$ 41.414,01/mês) e R$ 68.344,08 referente ao Item II - peças de reposição (R$ 5.695,34/mês), a vigorarem a partir de 15 de maio de 2015.";"04/05/2016";"06/05/2016"
CT-CT/20140030";"4";"200.001512/2016-11";"Repactua em 3,81014%, a vigorar a partir de 01 de outubro de 2015. Reajusta em 3,04779%, a vigorar a partir de 15 de maio de 2016. Em face das alterações autorizadas, o valor global atualizado anual do contrato passa de R$ 565.312,20 para R$ 604.737,36, sendo R$ 529.682,04 referente ao Item I - valor da mão-de-obra (R$ 44.140,17/mês) e R$ 75.055,32 referente ao Item II - peças de reposição (R$ 6.254,61/mês), a vigorarem a partir de 15 de maio de 2016.";"09/01/2016";"11/01/2017"
CT-CT/20140030";"5";"200.013188/2016-75";"Prorroga a vigência do contrato de 15 de maio de 2017 a 14 de maio de 2018. Em face da implantação dos procedimentos relativos à Depósitos em Garantia Bloqueados para Movimentação - DGBM - com base na Cláusula Terceira - DO FLUXO OPERACIONAL - do Termo de Cooperação Técnica nº 2017/0010, celebrado com o Banco do Brasil S.A, ocorre as seguintes alterações de redação contratual: 1) inclusão da Cláusula Quarta - DA RETENÇÃO DE PROVISÕES POR MEIO DE DEPÓSITOS EM GARANTIA BLOQUEADOS PARA MOVIMENTAÇÃO - DGBM - e renumeração dos atuais parágrafos; 2) Cláusula Quinta - DO PREÇO E DA FORMA DE PAGAMENTO - modificação do Inciso I do Parágrafo Quinto e a inclusão do Parágrafo Décimo Sexto; 3) Cláusula Décima Primeira - DAS PENALIDADES - nova redação dos quadros constantes do Parágrafo Oitavo, inclusão do Parágrafo Décimo Oitavo e renumeração dos demais parágrafos; 4) inclusão do Anexo I - AUTORIZAÇÃO PARA UTILIZAÇÃO DO SISTEMA DE DEPÓSITOS EM GARANTIA BLOQUEADOS PARA MOVIMENTAÇÃO - DGBM.";"10/05/2017";"12/05/2017"
CT-CT/20140030";"6";"200.008791/2017-16";"Repactua em 3,66139%, a vigorar a partir de 01 de outubro de 2016 e em 0,60718%, a vigorar a partir de 01 de março de 2017. Reajusta em 1,06203%, a vigorar a partir de 15 de maio de 2017. Em face das alterações autorizadas, o valor global atualizado anual do contrato passa de R$ 604.737,36 para R$ 637.383,48, sendo R$ 559.814,76 referente ao Item I - valor da mão-de-obra (R$ 46.651,23/mês) e R$ 77.568,72 referente ao Item II - peças de reposição (R$ 6.464,06/mês), a vigorarem a partir de 15 de maio de 2017.";"08/02/2018";"16/02/2018"
CT-CT/20140030";"7";"200.023285/2017-57";"Prorroga a vigência do contrato de 15 de maio de 2018 a 14 de maio de 2019.";"18/01/2018";"16/02/2018"
CT-CT/20140030";"8";"200.003328/2018-69";"Repactua em 1,94221% ao valor mensal atualizado do contrato, referente ao Item I - valor da mão-de-obra, a vigorar a partir de 01 de outubro de 2017. Em face da alteração autorizada, o valor global atualizado anual do contrato passa de R$ 637.383,48 para R$ 649.762,80, sendo R$ 572.194,08 referente ao Item I - valor da mão-de-obra (R$ 47.682,84/mês) e R$ 77.568,72 referente ao Item II - peças de reposição (R$ 6.464,06/mês), a vigorar a partir de 01 de outubro de 2017.";"11/05/2018";"15/05/2018"
CT-CT/20140030";"8";"200.003328/2018-69";"Repactua em 1,94221% ao valor mensal atualizado do contrato, referente ao Item I - valor da mão-de-obra, a vigorar a partir de 01 de outubro de 2017. Em face da alteração autorizada, o valor global atualizado anual do contrato passa de R$ 637.383,48 para R$ 649.762,80, sendo R$ 572.194,08 referente ao Item I - valor da mão-de-obra (R$ 47.682,84/mês) e R$ 77.568,72 referente ao Item II - peças de reposição (R$ 6.464,06/mês), a vigorar a partir de 01 de outubro de 2017.";"11/05/2018";"15/05/2018"
CT-CT/20140036";"1";"200.023864/2013-76";"Prorroga a vigência do contrato de 04 de junho de 2015 a 03 de junho 2016.";"03/06/2015";"19/06/2015"
CT-CT/20140036";"2";"200.008632/2015-50";"Acresce em 22,81062% ao valor global estimado atualizado do contrato, correspondente a R$ 6.775,00, passando de R$ 29.701,08 para R$ 36.476,08, a vigorar a partir de 28 de abril de 2016.";"28/04/2016";"03/05/2016"
CT-CT/20140036";"3";"200.018458/2015-53";"Prorroga a vigência do contrato de 04 de junho de 2016 a 03 de junho de 2017.";"01/06/2016";"22/06/2016"
CT-CT/20140036";"4";"200.011641/2015-28";"Reajusta em 9,59798% ao valor global estimado original do contrato, correspondente a R$ 2.601,08, passando de R$ 27.100,00 para R$ 29.701,08, a vigorar a partir de 04 de junho de 2015.";"19/10/2015";""
CT-CT/20140036";"5";"200.009701/2016-23";"Revisa em 7,72978% ao valor global estimado atualizado do contrato, correspondente a R$ 2.819,52, passando de R$ 36.476,08 para R$ 39.295,60, a vigorar a partir de 04 de junho de 2016.";"08/11/2016";""
CT-CT/20140036";"6";"200.014645/2016-49";"Prorroga a vigência do contrato de 04 de junho de 2017 a 03 de junho de 2018.";"02/06/2017";"13/06/2017"
CT-CT/20140036";"7";"200.028375/2017-34";"Prorroga a vigência do contrato de 04 de junho de 2018 a 03 de junho de 2019.";"01/06/2018";"07/06/2018"
CT-CT/20140042";"1";"200.024476/2013-11";"Prorroga a vigência do contrato de 01 de julho de 2015 a 30 de junho de 2016.";"30/06/2015";"06/07/2015"
CT-CT/20140042";"2";"200.018706/2015-66";"Prorroga a vigência do contrato de 01 de julho de 2016 a 30 de junho de 2017.";"23/06/2016";"27/06/2016"
CT-CT/20140042";"3";"200.014098/2015-11";"Revisa em -3,34071% ao valor mensal original do contrato, referente ao Item nº 01 - prestação de serviços de mão de obra - a vigorar a partir de 01 de julho de 2014 e repactua em 4,52383% a vigorar a partir de 01 de maio de 2015. Reajusta em 9,31363% ao valor mensal atualizado do contrato, referente ao Item nº 01; ao Item nº 02 - prestação de serviços de operação e manutenção preventiva, corretiva e preditiva nos equipamentos eletrônicos e ao Item nº 03 - prestação de serviços contínuos de tratamento químico e atendimento ao usuário, assim como ao valor estimado global original do contrato, referente ao Item nº 05 - prestação de demais serviços por demanda e ao Item nº 06 - fornecimento de material e peças de reposição, todos a vigoraram a partir de 01 de julho de 2015. Suprime ao valor estimado global original do contrato, referente ao Item nº 04 - prestação de serviços por demanda CMMS, passando de R$ 74.000,00 para R$ 13.012,68, a vigorar a partir de 01 de julho de 2015. Revisa em -0,02390% ao valor mensal atualizado do contrato, referente ao Item nº 01, a vigorar a partir de 01 de julho de 2015; reajusta em 0,98585% a vigorar a partir de 01 de outubro de 2015 e revisa em 2,89518% a vigorar a partir de 01 de dezembro de 2015. Em face das alterações autorizadas, o valor global anual atualizado do contrato passa de R$ 3.751.998,15 para R$ 3.960.140,38, sendo para o Item nº 01 = R$ 2.494.320,12 (R$ 207.860,01/mês); para o Item nº 02 = R$ 926.258,28 (R$ 77.188,19/mês); para o Item nº 03 = R$ 145.045,20 (R$ 12.087,10/mês); para o Item nº 04 = R$ 13.012,68; para o Item nº 05 = R$ 119.150,89 e para o Item nº 06 = R$ 262.353,21, a vigorar a partir de 01 de julho de 2016.";"04/11/2016";"14/11/2016"
CT-CT/20140042";"4";"200.014791/2016-74";"Prorroga a vigência do contrato de 01 de julho de 2017 a 30 de junho de 2018.";"03/04/2017";"05/04/2017"
CT-CT/20140042";"5";"200.014791/2016-74";"Alteração na numeração do Quinto Termo Aditivo, que trata da prorrogação contratual - NUP: 00100.048518/2017-52 - assinado pelas partes em 03 de abril de 2017, que passa a vigorar como sendo o Quarto Termo Aditivo.";"04/05/2017";""
